model,audio_path,duration_sec,transcription_time_sec,speed_ratio,pred_text,pred_len,status,error
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_ad3f7df582ee4bd3bedb9eac16cfd897\natural\user_ad3f7df582ee4bd3bedb9eac16cfd897_natural_segment_003.wav,7.824,1.1178781999915373,0.14287809304595314,الذين يؤمنون بالغيب ويقيمون الصلاه ومما رزقناهم ينفقون,54,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_b17c310f031a4e3baa1d4fd41cfd6171\natural\user_b17c310f031a4e3baa1d4fd41cfd6171_natural_segment_001.wav,3.067,0.3482524999999441,0.11354825562437043,ارفلاميم,8,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_b17c310f031a4e3baa1d4fd41cfd6171\natural\user_b17c310f031a4e3baa1d4fd41cfd6171_natural_segment_002.wav,5.903,0.7283683000132442,0.12338951380878269,ذلك الكتاب لا ريب فيه هدي للمتقين,33,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_b17c310f031a4e3baa1d4fd41cfd6171\natural\user_b17c310f031a4e3baa1d4fd41cfd6171_natural_segment_003.wav,8.85,1.0901394999818876,0.12317960451772743,الذين يؤمنون بالغيب يقيمون الصلاه ومما رزقناهم يوفقون,53,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_b2a83a09e012434b99c1618f17dd7dbb\expected_count\user_b2a83a09e012434b99c1618f17dd7dbb_expected_segment_001.wav,0.84,0.47002330000395887,0.5595515476237606,مرحبا,5,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_b2a83a09e012434b99c1618f17dd7dbb\expected_count\user_b2a83a09e012434b99c1618f17dd7dbb_expected_segment_002.wav,8.106,0.8162054999847896,0.10069152479457065,الفلاميم ذلك الكتاب العرب فيه هدي للمتقين,41,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_b2a83a09e012434b99c1618f17dd7dbb\expected_count\user_b2a83a09e012434b99c1618f17dd7dbb_expected_segment_003.wav,8.454,1.184423999977298,0.14010220013925928,الذين يؤمنون بالغيب ويقيمون الصلاه ومما رزقناهم يوفقون,54,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_b2a83a09e012434b99c1618f17dd7dbb\natural\user_b2a83a09e012434b99c1618f17dd7dbb_natural_segment_001.wav,3.03,0.36475339997559786,0.1203806600579531,الفلاميم,8,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_b2a83a09e012434b99c1618f17dd7dbb\natural\user_b2a83a09e012434b99c1618f17dd7dbb_natural_segment_002.wav,5.076,0.7560349000268616,0.14894304571057163,ذلك الكتاب الارب فيه هدي للمتقين,32,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_b2a83a09e012434b99c1618f17dd7dbb\natural\user_b2a83a09e012434b99c1618f17dd7dbb_natural_segment_003.wav,4.553,0.878816900018137,0.193019305956103,الذين يؤمنون بالغيب ويقيمون الصلاه ومم,38,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_b2a83a09e012434b99c1618f17dd7dbb\natural\user_b2a83a09e012434b99c1618f17dd7dbb_natural_segment_004.wav,3.901,0.5573547000240069,0.1428748269735983,ما رزقناهم ينفقون,17,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_b4f9d0dae5494de08eb78b92bc9cd691\expected_count\user_b4f9d0dae5494de08eb78b92bc9cd691_expected_segment_001.wav,3.351,0.3604114999761805,0.10755341688337228,الافلام,7,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_b4f9d0dae5494de08eb78b92bc9cd691\expected_count\user_b4f9d0dae5494de08eb78b92bc9cd691_expected_segment_002.wav,1.657,0.33177630000864156,0.20022709716876377,ميم,3,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_b4f9d0dae5494de08eb78b92bc9cd691\expected_count\user_b4f9d0dae5494de08eb78b92bc9cd691_expected_segment_003.wav,13.892,1.6887960000021849,0.12156608119796897,ذلك الكتاب الاعريب فيه هدي للمتقين الذين يؤمنون بالغيب ويقيمون الصلاه ومما رزقناهم يوفقون,89,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_b4f9d0dae5494de08eb78b92bc9cd691\natural\user_b4f9d0dae5494de08eb78b92bc9cd691_natural_segment_001.wav,3.351,0.35004900000058115,0.10446105640124773,الافلام,7,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_b4f9d0dae5494de08eb78b92bc9cd691\natural\user_b4f9d0dae5494de08eb78b92bc9cd691_natural_segment_002.wav,1.657,0.322771900013322,0.19479293905450937,ميم,3,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_b4f9d0dae5494de08eb78b92bc9cd691\natural\user_b4f9d0dae5494de08eb78b92bc9cd691_natural_segment_003.wav,6.038,0.7371836999955121,0.1220907088432448,ذلك الكتاب الاعرب فيه هدي للمتقين,33,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_b4f9d0dae5494de08eb78b92bc9cd691\natural\user_b4f9d0dae5494de08eb78b92bc9cd691_natural_segment_004.wav,7.854,1.1178988000028767,0.1423349630765058,الذين يؤمنون بالغيب ويقيمون الصلاه ومما رزقناهم يوفقون,54,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_bac7859cc08a4c3abeab7cc889350d7c\natural\user_bac7859cc08a4c3abeab7cc889350d7c_natural_segment_001.wav,4.116,0.3483496999833733,0.08463306607953676,الافلاميم,9,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_bac7859cc08a4c3abeab7cc889350d7c\natural\user_bac7859cc08a4c3abeab7cc889350d7c_natural_segment_002.wav,5.745,0.7574078000034206,0.13183773716334563,ذلك الكتاب الاريب فيه هذل المتقين,33,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_bac7859cc08a4c3abeab7cc889350d7c\natural\user_bac7859cc08a4c3abeab7cc889350d7c_natural_segment_003.wav,9.279,1.1515772999846376,0.12410575492883259,الذين يؤمنون بالغيب ويقيمون الصلاه ومما رزقناهم ينفقون,54,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_be8667796a874785b5299a3ee534bfef\expected_count\user_be8667796a874785b5299a3ee534bfef_expected_segment_001.wav,3.237,0.34858550000353716,0.10768782823711373,الم,3,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_be8667796a874785b5299a3ee534bfef\expected_count\user_be8667796a874785b5299a3ee534bfef_expected_segment_002.wav,9.764,0.7714430000050925,0.0790089102831926,ذلك الكتاب لا ريب فيه هدي للمتقين,33,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_be8667796a874785b5299a3ee534bfef\expected_count\user_be8667796a874785b5299a3ee534bfef_expected_segment_003.wav,11.059,1.1361415999999736,0.10273456912921364,الذين يؤمنون بالغيب ويقيمون الصلاه ومما رزقناهم ينفقون,54,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_be8667796a874785b5299a3ee534bfef\natural\user_be8667796a874785b5299a3ee534bfef_natural_segment_001.wav,3.237,0.35155190000659786,0.10860423231590913,الم,3,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_be8667796a874785b5299a3ee534bfef\natural\user_be8667796a874785b5299a3ee534bfef_natural_segment_002.wav,2.295,0.3215490000147838,0.1401084967384679,ميم,3,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_be8667796a874785b5299a3ee534bfef\natural\user_be8667796a874785b5299a3ee534bfef_natural_segment_003.wav,7.469,0.7454431999940425,0.09980495380827989,ذلك الكتاب لا ريب فيه هدي للمتقين,33,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_be8667796a874785b5299a3ee534bfef\natural\user_be8667796a874785b5299a3ee534bfef_natural_segment_004.wav,11.059,1.1206073999928776,0.10132990324558076,الذين يؤمنون بالغيب ويقيمون الصلاه ومما رزقناهم ينفقون,54,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_c41c197221e04ae39c064525cd753bbe\expected_count\user_c41c197221e04ae39c064525cd753bbe_expected_segment_001.wav,1.228,0.42796940001426265,0.3485092833992367,المصبحين,8,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_c41c197221e04ae39c064525cd753bbe\expected_count\user_c41c197221e04ae39c064525cd753bbe_expected_segment_002.wav,3.317,0.3484873000124935,0.10506098884910868,الفلاميم,8,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_c41c197221e04ae39c064525cd753bbe\expected_count\user_c41c197221e04ae39c064525cd753bbe_expected_segment_003.wav,13.155,1.5990744000009727,0.12155639680737156,ذلك الكتاب العريب فيه هدي للمتقين الذين يؤمنون بالغيب ويقيمون الصلاه ومما رزقناهم ينفقون,88,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_c41c197221e04ae39c064525cd753bbe\natural\user_c41c197221e04ae39c064525cd753bbe_natural_segment_001.wav,1.228,0.4332216999900993,0.35278640064340333,المصبحين,8,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_c41c197221e04ae39c064525cd753bbe\natural\user_c41c197221e04ae39c064525cd753bbe_natural_segment_002.wav,3.317,0.34882690000813454,0.10516337051797846,الفلاميم,8,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_c41c197221e04ae39c064525cd753bbe\natural\user_c41c197221e04ae39c064525cd753bbe_natural_segment_003.wav,5.59,0.7496364999969956,0.13410313058980242,ذلك الكتاب الاريب فيه هدي للمتقين,33,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_c41c197221e04ae39c064525cd753bbe\natural\user_c41c197221e04ae39c064525cd753bbe_natural_segment_004.wav,7.565,1.1784596999932546,0.15577788499580364,الذين يؤمنون بالغيب ويوقيمون الصلاه ومما رزقناهم ينفقون,55,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_d0f6199fa6a24c17b44faf9a1015746c\free_detect\user_d0f6199fa6a24c17b44faf9a1015746c_free_segment_001.wav,4.934,0.35270499999751337,0.07148459667562086,الفلام,6,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_d0f6199fa6a24c17b44faf9a1015746c\free_detect\user_d0f6199fa6a24c17b44faf9a1015746c_free_segment_002.wav,7.315,0.731805199990049,0.10004172248667792,ذلك الكتاب لا ريب فيه هدي للمتقين,33,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_d0f6199fa6a24c17b44faf9a1015746c\free_detect\user_d0f6199fa6a24c17b44faf9a1015746c_free_segment_003.wav,9.56,1.1119151999882888,0.1163091213376871,الذين يؤمنون بالغيب يقيمون الصلاه ومما رزقناهم ينفقون,53,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_d0f6199fa6a24c17b44faf9a1015746c\free_detect\user_d0f6199fa6a24c17b44faf9a1015746c_free_segment_004.wav,14.248,1.2043023999722209,0.08452431218221652,والذين يؤمنون بما انزل اليك وما انزل من قبلك وبالاخره هم يوقنون,63,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_d0f6199fa6a24c17b44faf9a1015746c\free_detect\user_d0f6199fa6a24c17b44faf9a1015746c_free_segment_005.wav,9.383,0.8492204000067431,0.09050627731074744,اولئك علي هدي من ربهم واولئك اهم المفلحون,41,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_d0f6199fa6a24c17b44faf9a1015746c\natural\user_d0f6199fa6a24c17b44faf9a1015746c_natural_segment_001.wav,4.934,0.3503966999996919,0.07101676124841749,الفلام,6,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_d0f6199fa6a24c17b44faf9a1015746c\natural\user_d0f6199fa6a24c17b44faf9a1015746c_natural_segment_002.wav,7.315,0.7363895000016782,0.100668421052861,ذلك الكتاب لا ريب فيه هدي للمتقين,33,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_d0f6199fa6a24c17b44faf9a1015746c\natural\user_d0f6199fa6a24c17b44faf9a1015746c_natural_segment_003.wav,9.56,1.1281022999901325,0.1180023326349511,الذين يؤمنون بالغيب يقيمون الصلاه ومما رزقناهم ينفقون,53,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_d0f6199fa6a24c17b44faf9a1015746c\natural\user_d0f6199fa6a24c17b44faf9a1015746c_natural_segment_004.wav,14.248,1.2071211999864317,0.08472215047630768,والذين يؤمنون بما انزل اليك وما انزل من قبلك وبالاخره هم يوقنون,63,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_d0f6199fa6a24c17b44faf9a1015746c\natural\user_d0f6199fa6a24c17b44faf9a1015746c_natural_segment_005.wav,9.383,0.8593863999994937,0.09158972610034039,اولئك علي هدي من ربهم واولئك اهم المفلحون,41,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_d2365a6e0287446da76c6ef86020f70b\free_detect\user_d2365a6e0287446da76c6ef86020f70b_free_segment_001.wav,1.338,0.43641560000833124,0.3261701046400084,مرحبا,5,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_d2365a6e0287446da76c6ef86020f70b\free_detect\user_d2365a6e0287446da76c6ef86020f70b_free_segment_002.wav,2.378,0.35790080000879243,0.1505049621567672,الفلام,6,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_d2365a6e0287446da76c6ef86020f70b\free_detect\user_d2365a6e0287446da76c6ef86020f70b_free_segment_003.wav,1.442,0.34363659998052754,0.23830554783670427,ميم,3,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_d2365a6e0287446da76c6ef86020f70b\free_detect\user_d2365a6e0287446da76c6ef86020f70b_free_segment_004.wav,8.611,0.7569952000048943,0.08791025432643064,ذلك الكتاب لا ريب فيه هدي للمتقين,33,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_d2365a6e0287446da76c6ef86020f70b\free_detect\user_d2365a6e0287446da76c6ef86020f70b_free_segment_005.wav,11.342,1.2255385000025854,0.10805312114288355,الذين يؤمنون بالغيب ويوخيمون الصلاه ومما رزقناهم ينفقون,55,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_d2365a6e0287446da76c6ef86020f70b\free_detect\user_d2365a6e0287446da76c6ef86020f70b_free_segment_006.wav,1.456,0.3220572999853175,0.22119320053936642,الان,4,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_d2365a6e0287446da76c6ef86020f70b\free_detect\user_d2365a6e0287446da76c6ef86020f70b_free_segment_007.wav,9.549,0.8321959000022616,0.08715005759789106,والذين يؤمنون بما انزل اليك وما,31,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_d2365a6e0287446da76c6ef86020f70b\free_detect\user_d2365a6e0287446da76c6ef86020f70b_free_segment_008.wav,6.878,0.7593366999935824,0.11040079965012829,مزل من قبلك وبلاخره هم يوقنون,29,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_d2365a6e0287446da76c6ef86020f70b\free_detect\user_d2365a6e0287446da76c6ef86020f70b_free_segment_009.wav,1.499,0.41859019998810254,0.27924629752375085,مرحبا,5,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_d2365a6e0287446da76c6ef86020f70b\free_detect\user_d2365a6e0287446da76c6ef86020f70b_free_segment_010.wav,11.787,0.8715642000024673,0.07394283532726455,اولئك علي هدي من ربهم واولئك هم المفلحون,40,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_e1ab731b3e5849e2ba2633f2387d1590\user_e1ab731b3e5849e2ba2633f2387d1590_segment_001.wav,1.009,0.3905193000100553,0.387035976224039,المصبحين,8,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_e1ab731b3e5849e2ba2633f2387d1590\user_e1ab731b3e5849e2ba2633f2387d1590_segment_002.wav,3.947,0.5302532000059728,0.13434334938078862,بسم الله الرحمن الرحيم,22,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_e1ab731b3e5849e2ba2633f2387d1590\user_e1ab731b3e5849e2ba2633f2387d1590_segment_003.wav,0.766,0.4480747999914456,0.5849540469862214,المصبحين,8,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_e1ab731b3e5849e2ba2633f2387d1590\user_e1ab731b3e5849e2ba2633f2387d1590_segment_004.wav,4.674,0.5594055000110529,0.11968453145294243,الحمد لله رب العالمين,21,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_e1ab731b3e5849e2ba2633f2387d1590\user_e1ab731b3e5849e2ba2633f2387d1590_segment_005.wav,4.633,0.45280470000579953,0.09773466436559454,الرحمن الرحيم,13,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_e1ab731b3e5849e2ba2633f2387d1590\user_e1ab731b3e5849e2ba2633f2387d1590_segment_006.wav,4.398,0.41848429999663495,0.0951533196900034,ملك يوم الدين,13,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_e1ab731b3e5849e2ba2633f2387d1590\user_e1ab731b3e5849e2ba2633f2387d1590_segment_007.wav,5.726,0.63083639999968,0.11017052043305624,اياك نعبد واياك نستعين,22,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_e1ab731b3e5849e2ba2633f2387d1590\user_e1ab731b3e5849e2ba2633f2387d1590_segment_008.wav,0.734,0.44294999999692664,0.6034741144372298,مرحبا,5,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_e1ab731b3e5849e2ba2633f2387d1590\user_e1ab731b3e5849e2ba2633f2387d1590_segment_009.wav,4.016,0.5658818999945652,0.14090684760820846,اهدنا الصراط المستقيم,21,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_e1ab731b3e5849e2ba2633f2387d1590\user_e1ab731b3e5849e2ba2633f2387d1590_segment_010.wav,7.506,0.7838645000010729,0.10443172128977789,صراط الذي لانعمت عليهم غير المغضوب عليهم ولا,44,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_e1ab731b3e5849e2ba2633f2387d1590\user_e1ab731b3e5849e2ba2633f2387d1590_segment_011.wav,5.251,0.333215199992992,0.0634574747653765,طاليت,5,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_e317f16ebe734d2ebfc89f43239bfba3\free_detect\user_e317f16ebe734d2ebfc89f43239bfba3_free_segment_001.wav,4.117,0.35745609999867156,0.08682441097854543,الافلام,7,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_e317f16ebe734d2ebfc89f43239bfba3\free_detect\user_e317f16ebe734d2ebfc89f43239bfba3_free_segment_002.wav,6.369,0.7991269000049215,0.12547132987987464,ذلك الكتاب لا ريب فيه هدي للمتقين,33,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_e317f16ebe734d2ebfc89f43239bfba3\free_detect\user_e317f16ebe734d2ebfc89f43239bfba3_free_segment_003.wav,4.455,0.7263857999932952,0.16304956228805728,الذين يؤمنون بالعيب ويقيمون,27,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_e317f16ebe734d2ebfc89f43239bfba3\free_detect\user_e317f16ebe734d2ebfc89f43239bfba3_free_segment_004.wav,4.769,0.6188498999981675,0.12976512895746856,ومما رزقناهم ينفقون,19,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_e41b3700646140dda067a526d8cc614a\natural\user_e41b3700646140dda067a526d8cc614a_natural_segment_001.wav,3.538,0.3614238000009209,0.10215483323937843,الفلام,6,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_e41b3700646140dda067a526d8cc614a\natural\user_e41b3700646140dda067a526d8cc614a_natural_segment_002.wav,4.57,0.7535945999843534,0.16490035010598542,ذلك الكتاب الارب فيه هدي للمتقين,32,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_e41b3700646140dda067a526d8cc614a\natural\user_e41b3700646140dda067a526d8cc614a_natural_segment_003.wav,6.412,1.1565002000133973,0.1803649719297251,الذين يؤمنون بالغيب ويقيمون الصلاه ومما رزقناهم ينفقون,54,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\free_detect\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_free_segment_001.wav,3.822,0.5357801999780349,0.14018320250602692,بسم الله الرحمن الرحيم,22,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\free_detect\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_free_segment_002.wav,4.176,0.5356897999881767,0.12827820880942928,الحمد لله رب العالمين,21,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\free_detect\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_free_segment_003.wav,2.837,0.45261539999046363,0.1595401480403467,الرحمن الرحيم,13,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\free_detect\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_free_segment_004.wav,2.858,0.43637710000621155,0.1526861791484295,مالك يوم الدين,14,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\free_detect\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_free_segment_005.wav,4.455,0.599434800009476,0.13455326599539305,اياك نعبد واياك نستعين,22,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\free_detect\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_free_segment_006.wav,3.288,0.539103300019633,0.1639608576702047,اهدنا الصراط المستقيم,21,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\free_detect\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_free_segment_007.wav,8.744,0.8888354999944568,0.10165090347603577,صراط الذين انعمت عليهم غير المغضوب عليهم ولا الضالين,52,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\natural\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_natural_segment_001.wav,3.822,0.5174249000265263,0.13538066458046213,بسم الله الرحمن الرحيم,22,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\natural\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_natural_segment_002.wav,4.176,0.5235049000184517,0.12536036877836487,الحمد لله رب العالمين,21,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\natural\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_natural_segment_003.wav,2.837,0.44168879999779165,0.15568868523009927,الرحمن الرحيم,13,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\natural\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_natural_segment_004.wav,2.858,0.4312848999979906,0.15090444366619685,مالك يوم الدين,14,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\natural\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_natural_segment_005.wav,4.455,0.6385951999982353,0.14334347923641647,اياك نعبد واياك نستعين,22,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\natural\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_natural_segment_006.wav,3.288,0.5660818999749608,0.17216602797291997,اهدنا الصراط المستقيم,21,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9\natural\user_ed2721c8d0e74a3eb6ca21aa1ab7a3e9_natural_segment_007.wav,8.744,0.9174368999956641,0.10492187785860752,صراط الذين انعمت عليهم غير المغضوب عليهم ولا الضالين,52,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_ed87da28ee4245fd8ec6a0c1c7a83126\expected_count\user_ed87da28ee4245fd8ec6a0c1c7a83126_expected_segment_001.wav,3.536,0.35850740000023507,0.10138783936658231,الفلاميم,8,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_ed87da28ee4245fd8ec6a0c1c7a83126\expected_count\user_ed87da28ee4245fd8ec6a0c1c7a83126_expected_segment_002.wav,14.464,1.7063030000135768,0.11796895741244308,ذلك الكتاب لا ريب فيه يدل المتقين الذين يؤمنون بالغيب ويقيمون الصلاه ومما رزقناهم ينفقون,88,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_ed87da28ee4245fd8ec6a0c1c7a83126\natural\user_ed87da28ee4245fd8ec6a0c1c7a83126_natural_segment_001.wav,3.536,0.3753458999854047,0.10614985859315744,الفلاميم,8,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_ed87da28ee4245fd8ec6a0c1c7a83126\natural\user_ed87da28ee4245fd8ec6a0c1c7a83126_natural_segment_002.wav,14.464,1.6196846999810077,0.11198041343895242,ذلك الكتاب لا ريب فيه يدل المتقين الذين يؤمنون بالغيب ويقيمون الصلاه ومما رزقناهم ينفقون,88,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_f3e3ca728f634337af1cfafe34c6ac6f\free_detect\user_f3e3ca728f634337af1cfafe34c6ac6f_free_segment_001.wav,2.315,0.3506249999918509,0.15145788336581034,الفلامين,8,ok,
checkpoints/content_asr_whisper_medium_quran_v2_weighted,data\uploads\segments\user_f3e3ca728f634337af1cfafe34c6ac6f\free_detect\user_f3e3ca728f634337af1cfafe34c6ac6f_free_segment_002.wav,4.794,0.7459774000162724,0.15560646641974812,ذلك الكتاب العريب فيه هدي للمتقين,33,ok,
